TIME;HOME;AWAY;MATCH_ID;1;X;2;UG_0_2;UG_3_PLUS;UG_4_PLUS;GG;I_GG;GG_3_PLUS
18:30;Brackley Town;Notts County;768;4.45;4.05;1.73;2.1;1.75;2.85;1.7;4.6;2.13
18:30;Albacete;Huesca;782;2.03;3.25;3.9;1.62;2.25;4.25;2.0;5.7;2.78
18:30;Leganes;Burgos;773;2.1;3.05;3.9;1.45;2.7;5.6;2.27;6.9;3.35
18:30;Racing Club Ferrol;Tenerife;746;2.57;2.85;2.72;1.45;2.5;5.1;2.07;6.2;3.0
18:30;CD Coria;Real Madrid C;752;1.8;3.2;4.45;1.55;2.27;4.4;2.1;6.0;2.9
18:30;M. Bnei Reina;M. Tel Aviv;758;8.75;6.0;1.23;2.55;1.45;2.15;1.83;4.65;2.13
18:30;Ballymena;Larne;760;3.55;3.25;2.0;1.7;2.0;3.65;1.82;5.0;2.45
18:30;Al-Nassr Riyadh;Al Feiha;779;1.14;7.2;14.0;3.2;1.28;1.77;1.9;4.35;2.1
18:30;Atromitos;Kifisia;783;2.2;3.15;3.45;1.67;2.18;4.05;1.93;5.25;2.6
18:30;Motherwell;St. Mirren;770;2.47;3.35;2.68;1.97;1.77;3.0;1.62;4.4;2.07
18:45;Breda;G.A. Eagles;799;2.32;3.65;2.9;2.3;1.65;2.6;1.55;3.95;1.88
18:45;Aldosivi;Ind. Rivadavia;770;2.6;2.9;3.05;1.42;2.8;6.0;2.27;6.75;3.4
18:45;Istra 1961;Vukovar 1991;777;1.5;4.05;6.3;1.85;1.85;3.2;2.0;5.4;2.55
19:00;Monaco;Paris FC;889;1.67;4.4;4.55;2.65;1.5;2.23;1.5;3.85;1.77
19:00;Casa Pia;Estrela;782;2.1;3.2;3.85;1.6;2.4;4.6;2.1;5.8;2.9
19:00;Rio Ave;Estoril;793;2.52;3.3;2.85;1.85;2.0;3.5;1.77;4.8;2.32
19:00;Los Chankas;Ayacucho;766;2.12;3.25;3.25;1.82;1.87;3.25;1.7;4.7;2.25
19:00;El Gouna;Pharco;730;2.23;2.63;3.85;1.25;3.6;8.5;2.75;8.5;4.55
19:00;Ismaily SC;Kahraba Ismailia;740;2.72;2.68;2.9;1.28;3.25;7.4;2.5;7.6;4.0
19:00;Olympiacos;Aris;777;1.28;5.35;10.0;1.95;1.83;3.15;2.42;6.25;2.95
19:15;Chippa Utd;Amazulu;743;3.05;2.72;2.65;1.37;2.85;6.1;2.28;6.8;3.5
19:30;Palermo;Pescara;785;1.42;4.8;7.3;2.05;1.82;3.05;2.05;5.3;2.5
19:30;U. Cluj;FCSB;788;3.15;3.15;2.3;1.72;2.1;3.8;1.85;5.0;2.47
20:00;Feyenoord;Volendam;783;1.12;9.75;19.0;4.1;1.25;1.62;1.92;4.05;2.05
20:00;Red Star;St Etienne;796;2.8;3.3;2.5;1.92;1.88;3.25;1.7;4.55;2.18
20:00;Austria Vienna II;Liefering;794;2.63;3.55;2.45;2.07;1.72;2.85;1.57;4.25;2.0
20:00;Sturm Graz II;Admira;787;5.0;4.2;1.57;2.05;1.75;2.9;1.77;4.75;2.2
20:00;Ferencvaros;MTK Budapest;792;1.43;4.95;5.9;2.8;1.37;1.97;1.52;3.75;1.75
20:00;Cambuur;Jong Ajax;797;1.28;6.1;7.75;3.55;1.27;1.7;1.5;3.3;1.65
20:00;Barracas Cent.;Argentinos Jrs;773;4.1;3.05;2.05;1.45;2.65;5.5;2.28;6.9;3.35
20:00;Real Oruro;GV San Jose;768;2.2;3.4;2.95;2.05;1.67;2.72;1.55;4.15;1.97
20:00;Tecnico U.;Mushuc Runa;761;2.28;3.15;2.95;1.65;2.1;3.85;1.83;5.1;2.52
20:00;Cruzeiro;Vitoria BA;778;1.45;4.33;7.2;1.88;1.88;3.25;2.1;5.7;2.68
20:00;Santos;Fortaleza;789;1.75;3.75;4.5;1.92;1.85;3.15;1.77;4.85;2.28
20:00;Copiapo;U. De Concepcion;754;2.15;3.0;3.45;1.52;2.35;4.6;2.03;5.9;2.85
20:00;Goias;Atletico PR;759;2.52;3.0;2.95;1.55;2.4;4.65;2.03;5.8;2.85
20:00;Beveren;Club Brugge U23;764;1.32;5.25;7.2;2.5;1.45;2.17;1.7;4.35;2.0
20:00;OC Charleroi;Liege;767;3.85;3.8;1.77;2.1;1.65;2.68;1.6;4.3;1.97
20:00;RWDM 47;Genk U23;764;1.32;5.3;7.1;2.65;1.42;2.07;1.65;4.2;1.93
20:30;Darmstadt;Bielefeld;798;1.85;4.05;3.8;2.35;1.6;2.5;1.55;3.9;1.85
20:30;Zurich;Lausanne;799;2.25;3.65;2.95;2.4;1.6;2.47;1.52;3.75;1.82
20:30;New York City;Charlotte;801;1.75;3.85;4.33;2.3;1.63;2.57;1.62;4.1;1.93
20:30;Liverpool M.;Juventud;763;2.15;3.25;3.35;1.72;2.0;3.6;1.8;5.0;2.42
20:45;Cremonese;Juventus;886;7.1;4.35;1.5;1.9;1.93;3.35;2.1;5.75;2.65
20:45;Anderlecht;Mechelen;794;1.65;4.1;5.1;2.17;1.73;2.78;1.75;4.55;2.12
21:00;Liverpool;Aston Villa;909;1.63;4.3;5.1;2.5;1.55;2.37;1.57;4.1;1.88
21:00;Real Madrid;Valencia;891;1.19;7.7;13.0;3.05;1.37;1.92;1.87;4.65;2.1
21:00;Telstar;Excelsior;798;2.2;3.65;3.1;2.28;1.65;2.62;1.57;4.0;1.9
21:00;Almeria;Eibar;787;1.75;3.8;4.45;1.85;1.93;3.4;1.85;5.1;2.37
21:00;CE Europa;Sanluqueno;741;1.75;3.15;4.55;1.57;2.2;4.15;2.05;5.8;2.8
21:00;Velez;Talleres;774;2.13;3.1;3.75;1.43;2.75;5.75;2.28;6.9;3.4
21:05;Auxerre;Marseille;885;5.0;4.1;1.67;2.15;1.73;2.8;1.72;4.65;2.12
21:15;Comerciantes Unidos;Sporting Cristal;762;3.75;3.4;1.9;1.85;1.85;3.2;1.72;4.75;2.23
21:30;Guimaraes;Benfica;789;6.8;4.45;1.48;2.1;1.77;2.9;1.95;5.0;2.35
21:30;Nacional As.;Sportivo Trinidense;763;2.15;3.1;3.35;1.65;2.07;3.8;1.83;5.1;2.52
22:00;Nublense;Colo Colo;763;3.25;3.25;2.1;1.7;2.0;3.6;1.77;4.95;2.42
22:00;Mirassol;Botafogo;786;2.2;3.3;3.3;1.8;1.95;3.5;1.77;4.9;2.35
22:30;Chicago;Philadelphia;807;2.12;3.8;3.1;2.55;1.53;2.3;1.48;3.6;1.75
22:30;Aucas;El Nacional;761;1.73;3.6;4.25;1.95;1.75;2.95;1.7;4.6;2.15
22:30;Avai;Athletic Club;761;1.85;3.45;4.15;1.7;2.1;3.8;1.93;5.35;2.55
22:45;Cruz Azul W;Tigres UANL W;393;4.55;4.1;1.55;2.55;1.43;2.1;1.55;3.8;1.77
23:00;CA Cerro;Nacional;749;7.6;3.95;1.45;1.72;2.0;3.6;2.27;6.2;2.95
23:00;S. Wanderers;Magallanes;767;1.92;3.5;3.55;2.03;1.7;2.8;1.6;4.33;2.0
23:30;Pittsburgh;Hartford Athletic;759;1.83;3.45;4.0;1.82;1.87;3.3;1.75;4.85;2.28
